Time,Voltage Magnitude,Voltage Angle,Current Magnitude,Current Angle,Frequency,ROCOF
137.67,7.9965,-11.529,0.7055,-79.6,60.035,-0.0022
137.7,7.9965,-11.529,0.7055,-79.6,60.035,-0.0022
137.73,7.9965,-11.529,0.7055,-79.6,60.035,-0.0025
137.77,7.9965,-11.529,0.7055,-79.6,60.034,-0.0025
137.8,7.9965,-11.529,0.7055,-79.6,60.034,-0.0025
137.83,7.9966,-11.529,0.7055,-79.6,60.034,-0.0028
137.87,7.9966,-11.529,0.7055,-79.6,60.034,-0.0027
137.9,7.9966,-11.529,0.7055,-79.6,60.034,-0.0028
137.93,7.9966,-11.529,0.7055,-79.601,60.034,-0.003
137.97,7.9966,-11.529,0.7055,-79.6,60.034,-0.003
138,7.9966,-11.529,0.7055,-79.6,60.034,-0.0031
138.03,7.9966,-11.529,0.7055,-79.6,60.034,-0.0033
138.07,7.9966,-11.529,0.7055,-79.6,60.034,-0.0032
138.1,7.9966,-11.529,0.7055,-79.6,60.033,-0.0033
138.13,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
138.17,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
138.2,7.9965,-11.529,0.7055,-79.6,60.033,-0.0035
138.23,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
138.27,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
138.3,7.9965,-11.529,0.7055,-79.6,60.033,-0.0037
138.33,7.9965,-11.529,0.7055,-79.6,60.033,-0.004
138.37,7.9965,-11.529,0.7055,-79.6,60.032,-0.0039
138.4,7.9965,-11.529,0.7055,-79.6,60.032,-0.004
138.43,7.9965,-11.529,0.7055,-79.6,60.032,-0.0042
138.47,7.9966,-11.529,0.7055,-79.6,60.032,-0.0042
138.5,7.9966,-11.529,0.7055,-79.6,60.032,-0.0042
138.53,7.9966,-11.529,0.7055,-79.6,60.032,-0.0044
138.57,7.9966,-11.529,0.7055,-79.6,60.032,-0.0044
138.6,7.9966,-11.528,0.7055,-79.6,60.032,-0.0044
138.63,7.9965,-11.528,0.7055,-79.6,60.031,-0.0047
138.67,7.9965,-11.528,0.7055,-79.6,60.031,-0.0046
138.7,7.9965,-11.528,0.7055,-79.599,60.031,-0.0046
138.73,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
138.77,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
138.8,7.9965,-11.528,0.7055,-79.599,60.031,-0.0048
138.83,7.9965,-11.528,0.7055,-79.599,60.03,-0.0051
138.87,7.9965,-11.528,0.7055,-79.599,60.03,-0.005
138.9,7.9965,-11.528,0.7055,-79.599,60.03,-0.005
138.93,7.9965,-11.528,0.7055,-79.599,60.03,-0.0052
138.97,7.9965,-11.528,0.7055,-79.599,60.03,-0.0051
139,7.9965,-11.528,0.7055,-79.599,60.03,-0.0052
139.03,7.9965,-11.528,0.7055,-79.599,60.029,-0.0054
139.07,7.9965,-11.528,0.7055,-79.599,60.029,-0.0053
139.1,7.9965,-11.528,0.7055,-79.599,60.029,-0.0053
139.13,7.9965,-11.528,0.7055,-79.599,60.029,-0.0056
139.17,7.9965,-11.528,0.7055,-79.598,60.029,-0.0055
139.2,7.9965,-11.528,0.7055,-79.598,60.029,-0.0055
139.23,7.9965,-11.528,0.7055,-79.598,60.028,-0.0058
139.27,7.9965,-11.528,0.7055,-79.598,60.028,-0.0057
139.3,7.9964,-11.527,0.7055,-79.598,60.028,-0.0057
139.33,7.9964,-11.528,0.7055,-79.598,60.028,-0.0059
139.37,7.9964,-11.527,0.7055,-79.598,60.028,-0.0058
139.4,7.9964,-11.527,0.7055,-79.598,60.027,-0.0058
139.43,7.9964,-11.527,0.7055,-79.598,60.027,-0.006
139.47,7.9964,-11.527,0.7055,-79.598,60.027,-0.0059
139.5,7.9964,-11.527,0.7055,-79.598,60.027,-0.0059
139.53,7.9964,-11.527,0.7055,-79.598,60.026,-0.0062
139.57,7.9964,-11.527,0.7055,-79.598,60.026,-0.0061
139.6,7.9964,-11.527,0.7055,-79.597,60.026,-0.0061
139.63,7.9964,-11.527,0.7055,-79.597,60.026,-0.0063
139.67,7.9964,-11.527,0.7055,-79.597,60.026,-0.0062
139.7,7.9964,-11.527,0.7055,-79.597,60.026,-0.0062
139.73,7.9964,-11.527,0.7055,-79.597,60.025,-0.0064
139.77,7.9964,-11.527,0.7055,-79.597,60.025,-0.0063
139.8,7.9964,-11.527,0.7055,-79.597,60.025,-0.0063
139.83,7.9964,-11.527,0.7055,-79.597,60.025,-0.0065
139.87,7.9964,-11.527,0.7055,-79.597,60.024,-0.0065
139.9,7.9964,-11.527,0.7055,-79.597,60.024,-0.0064
139.93,7.9963,-11.527,0.7055,-79.597,60.024,-0.0067
139.97,7.9963,-11.527,0.7055,-79.597,60.024,-0.0065
140,7.9963,-11.527,0.7055,-79.597,60.024,-0.0065
140.03,7.9963,-11.526,0.7055,-79.596,60.023,-0.0067
140.07,7.9963,-11.526,0.7055,-79.596,60.023,-0.0066
140.1,7.9963,-11.526,0.7055,-79.596,60.023,-0.0066
140.13,7.9963,-11.526,0.7055,-79.596,60.023,-0.0068
140.17,7.9963,-11.526,0.7055,-79.596,60.023,-0.0067
140.2,7.9963,-11.526,0.7055,-79.596,60.022,-0.0067
140.23,7.9963,-11.526,0.7055,-79.596,60.022,-0.0069
140.27,7.9963,-11.526,0.7055,-79.596,60.022,-0.0068
140.3,7.9963,-11.526,0.7055,-79.596,60.022,-0.0068
140.33,7.9963,-11.526,0.7055,-79.596,60.021,-0.007
140.37,7.9963,-11.526,0.7055,-79.596,60.021,-0.0069
140.4,7.9963,-11.526,0.7055,-79.595,60.021,-0.0069
140.43,7.9962,-11.526,0.7055,-79.595,60.021,-0.0071
140.47,7.9962,-11.526,0.7055,-79.595,60.02,-0.0069
140.5,7.9962,-11.526,0.7055,-79.595,60.02,-0.0069
140.53,7.9962,-11.526,0.7055,-79.595,60.02,-0.0071
140.57,7.9962,-11.526,0.7055,-79.595,60.02,-0.007
140.6,7.9962,-11.525,0.7055,-79.595,60.02,-0.007
140.63,7.9962,-11.526,0.7055,-79.595,60.019,-0.0072
140.67,7.9962,-11.525,0.7055,-79.595,60.019,-0.007
140.7,7.9962,-11.525,0.7055,-79.595,60.019,-0.007
140.73,7.9962,-11.525,0.7055,-79.594,60.019,-0.0072
140.77,7.9962,-11.525,0.7055,-79.594,60.018,-0.007
140.8,7.9962,-11.525,0.7055,-79.594,60.018,-0.007
140.83,7.9962,-11.525,0.7055,-79.594,60.018,-0.0072
140.87,7.9962,-11.525,0.7055,-79.594,60.018,-0.0071
140.9,7.9962,-11.525,0.7055,-79.594,60.017,-0.0071
140.93,7.9962,-11.525,0.7055,-79.594,60.017,-0.0073
140.97,7.9961,-11.525,0.7055,-79.594,60.017,-0.0071
141,7.9961,-11.525,0.7055,-79.594,60.017,-0.0071
141.03,7.9961,-11.525,0.7055,-79.594,60.016,-0.0073
141.07,7.9961,-11.525,0.7055,-79.594,60.016,-0.0071
141.1,7.9961,-11.525,0.7055,-79.594,60.016,-0.0071
141.13,7.9961,-11.525,0.7055,-79.593,60.016,-0.0073
141.17,7.9961,-11.525,0.7055,-79.593,60.015,-0.0072
141.2,7.9961,-11.525,0.7055,-79.593,60.015,-0.0071
141.23,7.9961,-11.525,0.7055,-79.593,60.015,-0.0073
141.27,7.9961,-11.524,0.7055,-79.593,60.015,-0.0071
141.3,7.9961,-11.524,0.7055,-79.593,60.014,-0.0071
141.33,7.9961,-11.524,0.7055,-79.593,60.014,-0.0073
141.37,7.9961,-11.524,0.7055,-79.593,60.014,-0.0072
141.4,7.9961,-11.524,0.7055,-79.593,60.014,-0.0071
141.43,7.9961,-11.524,0.7055,-79.593,60.014,-0.0073
141.47,7.996,-11.524,0.7055,-79.592,60.013,-0.0071
141.5,7.996,-11.524,0.7055,-79.592,60.013,-0.0071
141.53,7.996,-11.524,0.7055,-79.592,60.013,-0.0073
141.57,7.996,-11.524,0.7055,-79.592,60.013,-0.0071
141.6,7.996,-11.524,0.7055,-79.592,60.012,-0.0071
141.63,7.996,-11.524,0.7055,-79.592,60.012,-0.0073
141.67,7.996,-11.524,0.7055,-79.592,60.012,-0.0071
141.7,7.996,-11.524,0.7055,-79.592,60.012,-0.007
141.73,7.996,-11.524,0.7055,-79.592,60.011,-0.0073
141.77,7.996,-11.524,0.7055,-79.592,60.011,-0.0071
141.8,7.996,-11.523,0.7055,-79.591,60.011,-0.007
141.83,7.996,-11.523,0.7055,-79.591,60.011,-0.0072
141.87,7.996,-11.523,0.7055,-79.591,60.01,-0.007
141.9,7.996,-11.523,0.7055,-79.591,60.01,-0.007
141.93,7.996,-11.523,0.7055,-79.591,60.01,-0.0072
141.97,7.996,-11.523,0.7055,-79.591,60.01,-0.007
142,7.9959,-11.523,0.7055,-79.591,60.01,-0.007
142.03,7.9959,-11.523,0.7055,-79.591,60.009,-0.0072
142.07,7.9959,-11.523,0.7055,-79.591,60.009,-0.0069
142.1,7.9959,-11.523,0.7055,-79.591,60.009,-0.0069
142.13,7.9959,-11.523,0.7055,-79.591,60.008,-0.0071
142.17,7.9959,-11.523,0.7055,-79.591,60.008,-0.0069
142.2,7.9959,-11.523,0.7055,-79.59,60.008,-0.0068
142.23,7.9959,-11.523,0.7055,-79.59,60.008,-0.007
142.27,7.9959,-11.523,0.7055,-79.59,60.008,-0.0068
142.3,7.9959,-11.523,0.7055,-79.59,60.007,-0.0067
142.33,7.9959,-11.523,0.7055,-79.59,60.007,-0.007
142.37,7.9959,-11.523,0.7055,-79.59,60.007,-0.0067
142.4,7.9959,-11.523,0.7055,-79.59,60.007,-0.0067
142.43,7.9959,-11.522,0.7055,-79.59,60.007,-0.0069
142.47,7.9959,-11.523,0.7055,-79.59,60.006,-0.0067
142.5,7.9959,-11.522,0.7055,-79.59,60.006,-0.0066
142.53,7.9959,-11.522,0.7055,-79.59,60.006,-0.0068
142.57,7.9958,-11.522,0.7055,-79.59,60.006,-0.0066
142.6,7.9958,-11.522,0.7055,-79.589,60.005,-0.0065
142.63,7.9958,-11.522,0.7055,-79.589,60.005,-0.0068
142.67,7.9958,-11.522,0.7055,-79.589,60.005,-0.0065
142.7,7.9958,-11.522,0.7055,-79.589,60.005,-0.0065
142.73,7.9958,-11.522,0.7055,-79.589,60.005,-0.0067
142.77,7.9958,-11.522,0.7055,-79.589,60.004,-0.0064
142.8,7.9958,-11.522,0.7055,-79.589,60.004,-0.0064
142.83,7.9958,-11.522,0.7055,-79.589,60.004,-0.0066
142.87,7.9958,-11.522,0.7055,-79.589,60.004,-0.0063
142.9,7.9958,-11.522,0.7055,-79.589,60.003,-0.0063
142.93,7.9958,-11.522,0.7055,-79.589,60.003,-0.0065
142.97,7.9958,-11.522,0.7055,-79.588,60.003,-0.0062
143,7.9958,-11.522,0.7055,-79.588,60.003,-0.0062
143.03,7.9958,-11.522,0.7055,-79.588,60.003,-0.0064
143.07,7.9958,-11.522,0.7055,-79.588,60.002,-0.0062
143.1,7.9958,-11.521,0.7055,-79.588,60.002,-0.0061
143.13,7.9958,-11.521,0.7055,-79.588,60.002,-0.0063
143.17,7.9958,-11.522,0.7055,-79.588,60.002,-0.006
143.2,7.9958,-11.521,0.7055,-79.588,60.002,-0.006
143.23,7.9957,-11.521,0.7055,-79.588,60.001,-0.0062
143.27,7.9957,-11.521,0.7055,-79.588,60.001,-0.006
143.3,7.9957,-11.521,0.7055,-79.588,60.001,-0.0059
143.33,7.9957,-11.521,0.7055,-79.588,60.001,-0.0061
143.37,7.9957,-11.521,0.7055,-79.588,60.001,-0.0059
143.4,7.9957,-11.521,0.7055,-79.588,60,-0.0058
143.43,7.9957,-11.521,0.7055,-79.588,60,-0.006
143.47,7.9957,-11.521,0.7055,-79.587,60,-0.0057
143.5,7.9957,-11.521,0.7055,-79.587,60,-0.0056
143.53,7.9957,-11.521,0.7055,-79.587,60,-0.0059
143.57,7.9957,-11.521,0.7055,-79.587,59.999,-0.0056
143.6,7.9957,-11.521,0.7055,-79.587,59.999,-0.0055
143.63,7.9957,-11.521,0.7055,-79.587,59.999,-0.0057
143.67,7.9957,-11.521,0.7055,-79.587,59.999,-0.0055
143.7,7.9957,-11.521,0.7055,-79.587,59.999,-0.0054
143.73,7.9957,-11.521,0.7055,-79.587,59.998,-0.0056
143.77,7.9957,-11.521,0.7055,-79.587,59.998,-0.0053
143.8,7.9957,-11.521,0.7055,-79.587,59.998,-0.0053
143.83,7.9957,-11.521,0.7055,-79.587,59.998,-0.0055
143.87,7.9957,-11.521,0.7055,-79.587,59.998,-0.0052
143.9,7.9957,-11.521,0.7055,-79.587,59.998,-0.0051
143.93,7.9957,-11.52,0.7055,-79.587,59.997,-0.0054
143.97,7.9957,-11.52,0.7055,-79.586,59.997,-0.0051
144,7.9957,-11.52,0.7055,-79.586,59.997,-0.005
144.03,7.9957,-11.52,0.7055,-79.586,59.997,-0.0052
144.07,7.9957,-11.52,0.7055,-79.586,59.997,-0.0049
144.1,7.9957,-11.52,0.7055,-79.586,59.997,-0.0049
144.13,7.9956,-11.52,0.7055,-79.586,59.996,-0.0051
144.17,7.9956,-11.52,0.7055,-79.586,59.996,-0.0048
144.2,7.9956,-11.52,0.7055,-79.586,59.996,-0.0047
144.23,7.9956,-11.52,0.7055,-79.586,59.996,-0.005
144.27,7.9956,-11.52,0.7055,-79.586,59.996,-0.0047
144.3,7.9956,-11.52,0.7055,-79.586,59.996,-0.0046
144.33,7.9956,-11.52,0.7055,-79.586,59.995,-0.0048
144.37,7.9956,-11.52,0.7055,-79.586,59.995,-0.0045
144.4,7.9956,-11.52,0.7055,-79.586,59.995,-0.0044
144.43,7.9956,-11.52,0.7055,-79.586,59.995,-0.0047
144.47,7.9956,-11.52,0.7055,-79.586,59.995,-0.0043
144.5,7.9956,-11.52,0.7055,-79.586,59.995,-0.0043
144.53,7.9956,-11.52,0.7055,-79.585,59.995,-0.0045
144.57,7.9956,-11.52,0.7055,-79.585,59.994,-0.0042
144.6,7.9956,-11.52,0.7055,-79.585,59.994,-0.0041
144.63,7.9956,-11.52,0.7055,-79.585,59.994,-0.0044
144.67,7.9956,-11.52,0.7055,-79.585,59.994,-0.0041
144.7,7.9956,-11.52,0.7055,-79.585,59.994,-0.004
144.73,7.9956,-11.52,0.7055,-79.585,59.994,-0.0042
144.77,7.9956,-11.52,0.7055,-79.585,59.994,-0.0039
144.8,7.9956,-11.52,0.7055,-79.585,59.993,-0.0039
144.83,7.9956,-11.52,0.7055,-79.585,59.993,-0.0041
144.87,7.9956,-11.52,0.7055,-79.585,59.993,-0.0038
144.9,7.9956,-11.52,0.7055,-79.585,59.993,-0.0037
144.93,7.9956,-11.519,0.7055,-79.585,59.993,-0.0039
144.97,7.9956,-11.52,0.7055,-79.585,59.993,-0.0036
145,7.9956,-11.52,0.7055,-79.585,59.993,-0.0036
145.03,7.9956,-11.519,0.7055,-79.585,59.993,-0.0038
145.07,7.9956,-11.519,0.7055,-79.585,59.992,-0.0035
145.1,7.9956,-11.519,0.7055,-79.585,59.992,-0.0034
145.13,7.9956,-11.519,0.7055,-79.585,59.992,-0.0036
145.17,7.9956,-11.519,0.7055,-79.585,59.992,-0.0033
145.2,7.9956,-11.519,0.7055,-79.585,59.992,-0.0032
145.23,7.9956,-11.519,0.7055,-79.585,59.992,-0.0035
145.27,7.9956,-11.519,0.7055,-79.584,59.992,-0.0031
145.3,7.9956,-11.519,0.7055,-79.585,59.992,-0.0031
145.33,7.9956,-11.519,0.7055,-79.584,59.992,-0.0033
145.37,7.9956,-11.519,0.7055,-79.584,59.991,-0.003
145.4,7.9956,-11.519,0.7055,-79.584,59.991,-0.0029
145.43,7.9956,-11.519,0.7055,-79.584,59.991,-0.0032
145.47,7.9956,-11.519,0.7055,-79.584,59.991,-0.0028
145.5,7.9956,-11.519,0.7055,-79.584,59.991,-0.0028
145.53,7.9955,-11.519,0.7055,-79.584,59.991,-0.003
145.57,7.9955,-11.519,0.7055,-79.584,59.991,-0.0027
145.6,7.9956,-11.519,0.7055,-79.584,59.991,-0.0026
145.63,7.9955,-11.519,0.7055,-79.584,59.991,-0.0029
145.67,7.9955,-11.519,0.7055,-79.584,59.991,-0.0025
145.7,7.9955,-11.519,0.7055,-79.584,59.99,-0.0024
145.73,7.9955,-11.519,0.7055,-79.584,59.99,-0.0027
145.77,7.9955,-11.519,0.7055,-79.584,59.99,-0.0024
145.8,7.9955,-11.519,0.7055,-79.584,59.99,-0.0023
145.83,7.9955,-11.519,0.7055,-79.584,59.99,-0.0025
145.87,7.9955,-11.519,0.7055,-79.584,59.99,-0.0022
145.9,7.9955,-11.519,0.7055,-79.584,59.99,-0.0021
145.93,7.9955,-11.519,0.7055,-79.584,59.99,-0.0024
145.97,7.9955,-11.519,0.7055,-79.584,59.99,-0.0021
146,7.9955,-11.519,0.7055,-79.584,59.99,-0.002
146.03,7.9955,-11.519,0.7055,-79.584,59.99,-0.0022
146.07,7.9955,-11.519,0.7055,-79.584,59.99,-0.0019
146.1,7.9955,-11.519,0.7055,-79.584,59.99,-0.0018
146.13,7.9955,-11.519,0.7055,-79.584,59.989,-0.0021
146.17,7.9955,-11.519,0.7055,-79.584,59.989,-0.0017
146.2,7.9955,-11.519,0.7055,-79.584,59.989,-0.0017
146.23,7.9955,-11.519,0.7055,-79.584,59.989,-0.0019
146.27,7.9955,-11.519,0.7055,-79.584,59.989,-0.0016
146.3,7.9955,-11.519,0.7055,-79.584,59.989,-0.0015
146.33,7.9955,-11.519,0.7055,-79.584,59.989,-0.0018
146.37,7.9955,-11.519,0.7055,-79.584,59.989,-0.0014
146.4,7.9955,-11.519,0.7055,-79.584,59.989,-0.0014
146.43,7.9955,-11.519,0.7055,-79.584,59.989,-0.0016
146.47,7.9955,-11.519,0.7055,-79.584,59.989,-0.0013
146.5,7.9955,-11.519,0.7055,-79.584,59.989,-0.0012
146.53,7.9955,-11.519,0.7055,-79.584,59.989,-0.0014
146.57,7.9955,-11.519,0.7055,-79.584,59.989,-0.0011
146.6,7.9955,-11.519,0.7055,-79.584,59.989,-0.0011
146.63,7.9955,-11.519,0.7055,-79.584,59.989,-0.0013
146.67,7.9955,-11.519,0.7055,-79.584,59.989,-0.001
146.7,7.9955,-11.519,0.7055,-79.584,59.989,-0.0009
146.73,7.9955,-11.519,0.7055,-79.584,59.989,-0.0011
146.77,7.9955,-11.519,0.7055,-79.584,59.989,-0.0008
146.8,7.9955,-11.519,0.7055,-79.584,59.989,-0.0008
146.83,7.9955,-11.519,0.7055,-79.584,59.989,-0.001
146.87,7.9955,-11.519,0.7055,-79.584,59.989,-0.0007
146.9,7.9955,-11.519,0.7055,-79.584,59.989,-0.0006
146.93,7.9955,-11.519,0.7055,-79.584,59.989,-0.0009
146.97,7.9955,-11.519,0.7055,-79.584,59.989,-0.0005
147,7.9955,-11.519,0.7055,-79.583,59.989,-0.0005
147.03,7.9955,-11.519,0.7055,-79.584,59.989,-0.0007
147.07,7.9955,-11.519,0.7055,-79.584,59.988,-0.0004
147.1,7.9955,-11.519,0.7055,-79.584,59.988,-0.0003
147.13,7.9955,-11.519,0.7055,-79.583,59.988,-0.0006
147.17,7.9955,-11.519,0.7055,-79.583,59.988,-0.0002
147.2,7.9955,-11.519,0.7055,-79.584,59.988,-0.0002
147.23,7.9955,-11.519,0.7055,-79.584,59.988,-0.0004
147.27,7.9955,-11.519,0.7055,-79.584,59.988,-0.0001
147.3,7.9955,-11.519,0.7055,-79.584,59.988,-0.0001
147.33,8.0582,-10.808,0.6934,-83.751,60.077,-9.6324
147.37,8.0499,-10.734,0.6916,-83.982,60,-0.092
147.4,8.0489,-10.726,0.6915,-83.977,60,0.0245
147.43,8.0473,-10.719,0.6914,-83.973,60.001,0.0641
147.47,8.0452,-10.713,0.6912,-83.968,60.004,0.0786
147.5,8.0426,-10.71,0.6909,-83.965,60.007,0.0844
147.53,8.04,-10.708,0.6907,-83.962,60.009,0.0873
147.57,8.0376,-10.708,0.6905,-83.96,60.012,0.09
147.6,8.0357,-10.709,0.6903,-83.96,60.015,0.0923
147.63,8.0345,-10.712,0.6902,-83.961,60.019,0.0942
147.67,8.0342,-10.716,0.6902,-83.964,60.022,0.0963
147.7,8.0346,-10.721,0.6902,-83.967,60.025,0.0977
147.73,8.0357,-10.725,0.6903,-83.971,60.028,0.0984
147.77,8.0374,-10.729,0.6905,-83.975,60.032,0.0987
147.8,8.0395,-10.733,0.6907,-83.98,60.035,0.0984
147.83,8.0416,-10.735,0.6908,-83.984,60.038,0.0972
147.87,8.0435,-10.737,0.691,-83.987,60.041,0.0959
147.9,8.0451,-10.738,0.6911,-83.99,60.044,0.0942
147.93,8.0462,-10.738,0.6912,-83.991,60.047,0.0922
147.97,8.0466,-10.737,0.6912,-83.992,60.051,0.0904
148,8.0465,-10.736,0.6912,-83.992,60.053,0.0888
148.03,8.0459,-10.735,0.6911,-83.992,60.056,0.0873
148.07,8.0448,-10.733,0.691,-83.991,60.059,0.0862
148.1,8.0435,-10.733,0.6909,-83.99,60.062,0.0855
148.13,8.0422,-10.732,0.6908,-83.989,60.065,0.0849
148.17,8.0409,-10.732,0.6907,-83.988,60.068,0.0846
148.2,8.0399,-10.732,0.6906,-83.988,60.071,0.0846
148.23,8.0392,-10.733,0.6905,-83.988,60.074,0.0845
148.27,8.039,-10.734,0.6905,-83.989,60.076,0.0845
148.3,8.0393,-10.735,0.6905,-83.991,60.079,0.0844
148.33,8.0399,-10.736,0.6906,-83.993,60.082,0.0842
148.37,8.0408,-10.738,0.6906,-83.995,60.085,0.0838
148.4,8.0419,-10.74,0.6907,-83.997,60.088,0.0834
148.43,8.0431,-10.741,0.6908,-84,60.09,0.0827
148.47,8.0441,-10.742,0.6909,-84.002,60.093,0.0817
148.5,8.045,-10.743,0.691,-84.004,60.096,0.0809
148.53,8.0456,-10.744,0.691,-84.005,60.098,0.0799
148.57,8.0459,-10.744,0.691,-84.006,60.101,0.0788
148.6,8.0459,-10.744,0.691,-84.007,60.104,0.0779
148.63,8.0455,-10.744,0.691,-84.007,60.106,0.077
148.67,8.045,-10.744,0.6909,-84.008,60.109,0.076
148.7,8.0443,-10.744,0.6909,-84.008,60.111,0.0754
148.73,8.0435,-10.744,0.6908,-84.007,60.114,0.0748
148.77,8.0428,-10.745,0.6908,-84.007,60.116,0.0741
148.8,8.0422,-10.745,0.6907,-84.008,60.119,0.0736
148.83,8.0419,-10.745,0.6907,-84.008,60.121,0.0732
148.87,8.0418,-10.746,0.6907,-84.009,60.124,0.0725
148.9,8.0419,-10.746,0.6907,-84.01,60.126,0.072
148.93,8.0422,-10.747,0.6907,-84.011,60.129,0.0715
148.97,8.0427,-10.748,0.6907,-84.012,60.131,0.0707
149,8.0433,-10.748,0.6908,-84.013,60.133,0.07
149.03,8.0439,-10.749,0.6908,-84.015,60.136,0.0693
149.07,8.0445,-10.75,0.6909,-84.016,60.138,0.0683
149.1,8.045,-10.75,0.6909,-84.017,60.14,0.0676
149.13,8.0453,-10.751,0.6909,-84.018,60.142,0.0669
149.17,8.0455,-10.751,0.6909,-84.019,60.145,0.0657
149.2,8.0454,-10.751,0.6909,-84.02,60.147,0.065
149.23,8.0453,-10.751,0.6909,-84.02,60.149,0.0644
149.27,8.0449,-10.752,0.6909,-84.021,60.151,0.0634
149.3,8.0446,-10.752,0.6908,-84.021,60.153,0.0628
149.33,8.0441,-10.752,0.6908,-84.021,60.155,0.0623
149.37,8.0437,-10.753,0.6908,-84.021,60.157,0.0613
149.4,8.0434,-10.753,0.6907,-84.022,60.159,0.0608
149.43,8.0432,-10.753,0.6907,-84.022,60.161,0.0604
149.47,8.0431,-10.754,0.6907,-84.023,60.163,0.0593
149.5,8.0432,-10.754,0.6907,-84.023,60.165,0.0587
149.53,8.0434,-10.754,0.6907,-84.024,60.167,0.0583
149.57,8.0436,-10.755,0.6908,-84.025,60.169,0.0571
149.6,8.0439,-10.755,0.6908,-84.026,60.171,0.0564
149.63,8.0443,-10.755,0.6908,-84.027,60.173,0.0558
149.67,8.0446,-10.756,0.6908,-84.028,60.175,0.0547
149.7,8.0448,-10.756,0.6908,-84.028,60.176,0.0539
149.73,8.045,-10.756,0.6909,-84.029,60.178,0.0533
149.77,8.0451,-10.756,0.6909,-84.03,60.18,0.0521
149.8,8.0451,-10.756,0.6909,-84.03,60.182,0.0514
149.83,8.045,-10.757,0.6909,-84.03,60.184,0.0509
149.87,8.0448,-10.757,0.6908,-84.031,60.185,0.0498
149.9,8.0446,-10.757,0.6908,-84.031,60.187,0.0491
149.93,8.0443,-10.757,0.6908,-84.031,60.188,0.0487
149.97,8.0441,-10.757,0.6908,-84.031,60.19,0.0476
150,8.0439,-10.758,0.6908,-84.032,60.192,0.047
150.03,8.0438,-10.758,0.6907,-84.032,60.193,0.0466
150.07,8.0437,-10.758,0.6907,-84.033,60.195,0.0454
150.1,8.0437,-10.759,0.6907,-84.033,60.196,0.0448
150.13,8.0438,-10.759,0.6907,-84.034,60.198,0.0443
150.17,8.044,-10.759,0.6908,-84.034,60.199,0.0431
150.2,8.0441,-10.759,0.6908,-84.035,60.201,0.0424
150.23,8.0443,-10.759,0.6908,-84.035,60.202,0.042
150.27,8.0445,-10.76,0.6908,-84.036,60.203,0.0406
150.3,8.0446,-10.76,0.6908,-84.036,60.205,0.0399
150.33,8.0447,-10.76,0.6908,-84.037,60.206,0.0395
150.37,8.0447,-10.76,0.6908,-84.037,60.207,0.0382
150.4,8.0447,-10.76,0.6908,-84.037,60.209,0.0375
150.43,8.0446,-10.76,0.6908,-84.038,60.21,0.037
150.47,8.0445,-10.76,0.6908,-84.038,60.211,0.0358
150.5,8.0444,-10.76,0.6908,-84.038,60.212,0.0351
150.53,8.0442,-10.76,0.6908,-84.038,60.213,0.0348
150.57,8.0441,-10.761,0.6908,-84.039,60.215,0.0335
150.6,8.044,-10.761,0.6907,-84.039,60.216,0.0329
150.63,8.0439,-10.761,0.6907,-84.039,60.217,0.0326
150.67,8.0438,-10.761,0.6907,-84.039,60.218,0.0313
150.7,8.0438,-10.761,0.6907,-84.039,60.219,0.0307
150.73,8.0439,-10.761,0.6907,-84.04,60.22,0.0303
150.77,8.0439,-10.761,0.6907,-84.04,60.221,0.029
150.8,8.044,-10.762,0.6908,-84.041,60.222,0.0284
150.83,8.0441,-10.762,0.6908,-84.041,60.223,0.0279
150.87,8.0442,-10.762,0.6908,-84.041,60.224,0.0266
150.9,8.0442,-10.762,0.6908,-84.041,60.224,0.026
150.93,8.0442,-10.762,0.6908,-84.042,60.225,0.0256
150.97,8.0442,-10.762,0.6908,-84.042,60.226,0.0242
151,8.0442,-10.762,0.6908,-84.042,60.227,0.0236
151.03,8.0442,-10.762,0.6908,-84.042,60.228,0.0232
151.07,8.0441,-10.762,0.6908,-84.042,60.228,0.0219
151.1,8.044,-10.762,0.6908,-84.042,60.229,0.0213
151.13,8.0439,-10.762,0.6907,-84.042,60.23,0.021
151.17,8.0438,-10.762,0.6907,-84.043,60.231,0.0197
151.2,8.0437,-10.762,0.6907,-84.043,60.231,0.0191
151.23,8.0437,-10.762,0.6907,-84.043,60.232,0.0188
151.27,8.0436,-10.762,0.6907,-84.043,60.233,0.0174
151.3,8.0436,-10.762,0.6907,-84.043,60.233,0.0169
151.33,8.0436,-10.762,0.6907,-84.043,60.234,0.0166
151.37,8.0436,-10.762,0.6907,-84.043,60.234,0.0153
151.4,8.0437,-10.762,0.6907,-84.043,60.235,0.0147
151.43,8.0437,-10.762,0.6907,-84.043,60.235,0.0143
151.47,8.0437,-10.762,0.6907,-84.044,60.236,0.013
151.5,8.0437,-10.762,0.6907,-84.044,60.236,0.0124
151.53,8.0437,-10.762,0.6907,-84.044,60.236,0.0121
